"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00149730567394123,2.13769701620089,0.253,0.05,1,"CKAP4"
0.00151532070773997,4.02642925493205,0.189,0,1,"SOX9"
0.00153749962410984,3.32399271290073,0.421,0.1,1,"CFI"
0.00163124157917323,4.23100145146352,0.221,0,1,"MLLT10"
0.00172098704168049,3.87236167668905,0.2,0,1,"RPP30"
0.0017309715067045,-3.75179229842773,0.042,0.35,1,"NOP58"
0.00175320336911556,-0.302936287964015,0.947,0.9,1,"COX6B1"
0.00188624842775393,3.98013793883691,0.168,0,1,"TIMP1"
0.00193048022853924,3.80176226002179,0.168,0,1,"ESCO1"
0.00196692817941033,-5.92752646494909,0,0.15,1,"FSCN1"
0.00203711025128635,-0.353472604282736,0.853,0.9,1,"NDUFA3"
0.00213210540011557,5.12952737028045,0.295,0,1,"TOMM6"
0.00215896567760141,0.366464890512215,0.832,0.55,1,"N4BP2L2"
0.00223068092496706,-1.58517864454176,0.2,0.65,1,"HIBADH"
0.00229423372667699,3.76939532155307,0.442,0.05,1,"RNASEK"
0.00230496936427803,3.00664188372425,0.126,0,1,"STX17"
0.00230597525529206,3.15918044002468,0.116,0,1,"TNFRSF11B"
0.00232468783441515,-1.41604179771833,0.2,0.65,1,"CS"
0.00233287323287773,-1.67377474151829,0.126,0.55,1,"TUBB2A"
0.00236250647352183,-0.808292666576594,0.674,0.9,1,"SLC25A5"
0.00243389571659363,0.716153359727657,0.768,0.6,1,"HSP90B1"
0.00251147238636776,-6.08266790174563,0.011,0.3,1,"SRF"
0.00252367158179714,-3.79570520244226,0.011,0.15,1,"NRTN"
0.00271546166941892,1.13849784062231,0.579,0.3,1,"DYNC1I2"
0.00273214825531122,-5.81162827131635,0,0.15,1,"SYT7"
0.00278241314963934,4.97380367106683,0.295,0,1,"MICOS13"
0.00283619827638055,4.61186939667768,0.274,0,1,"IFI30"
0.00294779661990626,3.74905022708984,0.2,0,1,"TBC1D23"
0.00300197793928752,3.27188868579888,0.147,0,1,"DGKH"
0.00300996155031939,-0.417722428850902,0.905,1,1,"SERPINA5"
0.00305357827592012,-1.26799086103733,0.358,0.7,1,"COX7A1"
0.00311578462697923,-0.911878348660861,0.526,0.9,1,"RHCG"
0.00316278569199206,-3.9128287065513,0.011,0.3,1,"LDLR"
0.00317638602032786,-0.472046370462778,0.926,1,1,"UQCRB"
0.00321326928632755,5.2153461020848,0.316,0,1,"MRPS24"
0.00322526599370744,2.59725499931497,0.242,0.05,1,"C12orf75"
0.00333482320162911,3.74686053405112,0.179,0,1,"CARNMT1"
0.00339910652473574,2.82654204858742,0.105,0,1,"ZNF141"
